custom_id,text,text_cleaned,label,domain
pla031091pla,"Не однового заказа. Өтірік сайт. Ақша саласың, бір адам хабарласпайды. Өздерінің адамы жазып отыр. Қымбат.",не однового заказа өтірік сайт ақша саласың бір адам хабарласпайды өздерінің адамы жазып отыр қымбат,0,appstore
pla063773pla,Нөмерді ауыстыру қызметі қашан қосылады,нөмерді ауыстыру қызметі қашан қосылады,0,appstore
pla111024pla,қазақ тілы жоқ,қазақ тілы жоқ,0,appstore
pla029525pla,Қуып кетті. Жақсы істемейді,қуып кетті жақсы істемейді,0,appstore
pla032481pla,Жусан қосымшасын қолдану өте қиын,жусан қосымшасын қолдану өте қиын,0,appstore
pla084452pla,Жазылмай жатыр күткен шаршадым 😤😠😈😴😈😯😠😤ертең Wi-Fi мен Жазып алам 😈😈📲📲🐶🐶🐶🏩🏩🏩😣😣😣😠😠😠 😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈,жазылмай жатыр күткен шаршадым ертең wi fi мен жазып алам,0,appstore
pla082854pla,Маған өте қатты ұнады. Типа бұда сөтлеитін вертулды оиын. Ваууууууууууу. ❤💕💯😘күүүүүүүүүүүүүүштііііііііііііііііііііііі ваааааааааааууууууууууууууу,маған өте қатты ұнады типа бұда сөтлеитін вертулды оиын вауу күүштіі ваауу,0,appstore
kit000590kit,керемет жазылған,керемет жазылған,0,bookstore
gis002196gis,"Жөндеу жұмысын көрмегелі көп болды, күрделі жөндеу жұмысын кезек күттірмеу жасау қажет!",жөндеу жұмысын көрмегелі көп болды күрделі жөндеу жұмысын кезек күттірмеу жасау қажет,0,mapping
kas007994kas,Нашар зат. Бір бөлмеден екінші бөлмеге әрең таралады.,нашар зат бір бөлмеден екінші бөлмеге әрең таралады,0,market
pla063762pla,Кøреміз,кøреміз,0,appstore
pla125737pla,Оте катты катады,оте катты катады,0,appstore
pla039982pla,Тупойский жүктемеңдер😐👌🏻,тупойский жүктемеңдер,0,appstore
pla042319pla,маған орташа себебі жаңа стикер жоқ,маған орташа себебі жаңа стикер жоқ,0,appstore
pla029923pla,Почему платный. Уят кайда. Балалардын былымыне каржылай жасап койган не маскара??? Уятсызда,почему платный уят кайда балалардын былымыне каржылай жасап койган не маскара уятсызда,0,appstore
pla115515pla,Жүктелмей қойды👎👎👎,жүктелмей қойды,0,appstore
pla090721pla,Гейлердің ойынщыгы,гейлердің ойынщыгы,0,appstore
pla032116pla,Кашан связды дурыстаисындар 6 аи болдго кунге ертенмен келе жатсындар ютубка инстагрмга кремаид нол связдарын скора бары тастаитын шгар теле2 ны,кашан связды дурыстаисындар 6 аи болдго кунге ертенмен келе жатсындар ютубка инстагрмга кремаид нол связдарын скора бары тастаитын шгар теле2 ны,0,appstore
pla039070pla,"Әр басқаның реклама жыныма тиди, байкамай рекламаны бассан приложение дан шыгып кетеди. Кайталап әр басканын реклама, короче оширип тастаймын. унамады",әр басқаның реклама жыныма тиди байкамай рекламаны бассан приложение дан шыгып кетеди кайталап әр басканын реклама короче оширип тастаймын унамады,0,appstore
